category,skos_concept,ID,URL,URI
sculpture,http://data.europeana.eu/concept/base/51,/91643/SMVK_OM_objekt_123828,http://collections.smvk.se/carlotta-om/web/image/zoom/320360/representation,http://data.europeana.eu/item/91643/SMVK_OM_objekt_123828
sculpture,http://data.europeana.eu/concept/base/51,/2064116/Museu_ProvidedCHO_Nationalmuseum__Sweden_27587,http://collection.nationalmuseum.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=27587&viewType=detailView&resolution=superImageResolution,http://data.europeana.eu/item/2064116/Museu_ProvidedCHO_Nationalmuseum__Sweden_27587
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_1010589,http://collections.smvk.se/carlotta-em/web/image/zoom/3018208/bild-1994.11.0012.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1010589
sculpture,http://data.europeana.eu/concept/base/51,/2058612/PMRMaeyaert_eead53d112bfe3ca03811a98ef3a170526192c66,https://upload.wikimedia.org/wikipedia/commons/4/42/PM_123180_B_Lokeren.jpg,http://data.europeana.eu/item/2058612/PMRMaeyaert_eead53d112bfe3ca03811a98ef3a170526192c66
sculpture,http://data.europeana.eu/concept/base/51,/401/item_PPJH23UEJHXQP7E6BWMZWW7ETDG6K6SD,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=99bdc32a-a239-4bc0-91d4-994e56fe82aa,http://data.europeana.eu/item/401/item_PPJH23UEJHXQP7E6BWMZWW7ETDG6K6SD
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_1303133,http://collections.smvk.se/carlotta-em/web/image/zoom/1824224/image.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1303133
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_1303174,http://collections.smvk.se/carlotta-em/web/image/zoom/1815984/image.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1303174
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_1943431,http://collections.smvk.se/carlotta-em/web/image/zoom/4279436/1943431_2230.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1943431
photograph sculpture,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/51,/2058612/PMRMaeyaert_33c2b60b32c62821512f7e636984831eb684052a,https://upload.wikimedia.org/wikipedia/commons/2/26/Morlanwelz_B_PM_063862.jpg,http://data.europeana.eu/item/2058612/PMRMaeyaert_33c2b60b32c62821512f7e636984831eb684052a
sculpture,http://data.europeana.eu/concept/base/51,/91644/SMVK_MM_Egypt_3006738,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3736282/representation,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3006738
photograph sculpture,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/51,/2058401/_providedCHO_ebd18716_f22a_af69_9702_fa38bca02a23,http://images.memorix.nl/dag/thumb/large/70880c0f-421c-c7eb-1da0-c4c1274a927e.jpg,http://data.europeana.eu/item/2058401/_providedCHO_ebd18716_f22a_af69_9702_fa38bca02a23
sculpture,http://data.europeana.eu/concept/base/51,/401/item_ZQNCWYF2MZSNUYT7QACOQAPW3FZT346B,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=93c33d49-b270-4a08-b575-1d645832758e,http://data.europeana.eu/item/401/item_ZQNCWYF2MZSNUYT7QACOQAPW3FZT346B
building photograph sculpture,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/51,/2058612/PMRMaeyaert_a3d45ead520b656862a6cde0348292004e73412b,https://upload.wikimedia.org/wikipedia/commons/a/a0/PM_006781_F_Amiens.jpg,http://data.europeana.eu/item/2058612/PMRMaeyaert_a3d45ead520b656862a6cde0348292004e73412b
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_1203317,http://collections.smvk.se/carlotta-em/web/image/zoom/1203319/1964.11.0006.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1203317
sculpture,http://data.europeana.eu/concept/base/51,/91644/SMVK_MM_Egypt_3011300,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3755085/representation,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3011300
sculpture,http://data.europeana.eu/concept/base/51,/401/item_ME72YHD5Z2INKSAQFCNYXN4HN3ISY6L6,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=b92b177d-9596-4a14-ba55-f0a2cbf2e803,http://data.europeana.eu/item/401/item_ME72YHD5Z2INKSAQFCNYXN4HN3ISY6L6
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_1017689,http://collections.smvk.se/carlotta-em/web/image/zoom/1149802/1938.30.0022.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1017689
sculpture,http://data.europeana.eu/concept/base/51,/91644/SMVK_MM_Egypt_3009269,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3750558/representation,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3009269
sculpture,http://data.europeana.eu/concept/base/51,/2021657/resource_document_museon_9634,https://cc.museon.nl/cc/imageproxy.ashx?server=localhost&port=17512&filename=images/geschiedenis/9634.JPG,http://data.europeana.eu/item/2021657/resource_document_museon_9634
building photograph postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/437/item_I6CGLH4NI2KOJIAFYBIAN2EJDLV7P2P6,http://fotothek.slub-dresden.de/fotos/df_bs_0027389_postkarte.jpg,http://data.europeana.eu/item/437/item_I6CGLH4NI2KOJIAFYBIAN2EJDLV7P2P6
sculpture,http://data.europeana.eu/concept/base/51,/2064116/Museu_ProvidedCHO_Nationalmuseum__Sweden_27660,http://collection.nationalmuseum.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=27660&viewType=detailView&resolution=superImageResolution,http://data.europeana.eu/item/2064116/Museu_ProvidedCHO_Nationalmuseum__Sweden_27660
photograph sculpture,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/51,/188/item_3NICO7GT7TRNCLZZOROR4VIF73UINZKS,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0008411.jpg,http://data.europeana.eu/item/188/item_3NICO7GT7TRNCLZZOROR4VIF73UINZKS
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_1302184,http://collections.smvk.se/carlotta-em/web/image/zoom/1539474/image.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1302184
photograph sculpture,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/51,/2058612/PMRMaeyaert_4bd2091e543d9e02a3c3440a79e7c2883ad9711e,https://upload.wikimedia.org/wikipedia/commons/a/a1/PM_133207_B_Michelbeke.jpg,http://data.europeana.eu/item/2058612/PMRMaeyaert_4bd2091e543d9e02a3c3440a79e7c2883ad9711e
sculpture,http://data.europeana.eu/concept/base/51,/91647/SMVK_MM_Cyprus_3204457,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3688023/representation,http://data.europeana.eu/item/91647/SMVK_MM_Cyprus_3204457
photograph,http://data.europeana.eu/concept/base/48,/916110/smm_vm_object_05855,http://mm.dimu.org/image/032sC2c1LeZm?dimension=1200x1200,http://data.europeana.eu/item/916110/smm_vm_object_05855
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_1209967,http://collections.smvk.se/carlotta-em/web/image/zoom/1209969/1964.20.0016.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1209967
photograph sculpture,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/51,/203/resource_document_zuiderzeemuseum_F072202,http://images.memorix.nl/zzm/download/fullsize/bb6d31c8-a403-df94-7e34-785fd93243de,http://data.europeana.eu/item/203/resource_document_zuiderzeemuseum_F072202
photograph sculpture,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/51,/2058612/PMRMaeyaert_4a1cd979248a1331f16fcb4c3bea93821a77b7a0,https://upload.wikimedia.org/wikipedia/commons/f/ff/Les_Andelys_PM_094532_F.jpg,http://data.europeana.eu/item/2058612/PMRMaeyaert_4a1cd979248a1331f16fcb4c3bea93821a77b7a0
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_2032643,http://collections.smvk.se/carlotta-em/web/image/zoom/3273950/bild-1935.50.2283.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_2032643
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_1012023,http://collections.smvk.se/carlotta-em/web/image/zoom/1195736/1935.50.1305.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1012023
photograph sculpture,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/51,/2058612/PMRMaeyaert_d25f60414d9d0de04db3fc1c6b3584211e21566d,https://upload.wikimedia.org/wikipedia/commons/5/52/PM_055313_E_El_Miracle.jpg,http://data.europeana.eu/item/2058612/PMRMaeyaert_d25f60414d9d0de04db3fc1c6b3584211e21566d
sculpture,http://data.europeana.eu/concept/base/51,/2064116/Museu_ProvidedCHO_Nationalmuseum__Sweden_27335,http://collection.nationalmuseum.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=27335&viewType=detailView&resolution=superImageResolution,http://data.europeana.eu/item/2064116/Museu_ProvidedCHO_Nationalmuseum__Sweden_27335
sculpture,http://data.europeana.eu/concept/base/51,/916110/smm_vm_object_00990,http://mm.dimu.org/image/032sC2VQppog?dimension=1200x1200,http://data.europeana.eu/item/916110/smm_vm_object_00990
sculpture,http://data.europeana.eu/concept/base/51,/2058612/PMRMaeyaert_67bc4fc25ce9e2774511e0e49dd60338768178a3,https://upload.wikimedia.org/wikipedia/commons/2/29/PM_131194_B_Dendermonde.jpg,http://data.europeana.eu/item/2058612/PMRMaeyaert_67bc4fc25ce9e2774511e0e49dd60338768178a3
sculpture,http://data.europeana.eu/concept/base/51,/91607/SMVK_EM_delobjekt_1017168,http://collections.smvk.se/carlotta-em/web/image/zoom/1578359/image.jpg,http://data.europeana.eu/item/91607/SMVK_EM_delobjekt_1017168
sculpture,http://data.europeana.eu/concept/base/51,/91619/SMVK_EM_objekt_1011203,http://collections.smvk.se/carlotta-em/web/image/zoom/1770698/image.jpg,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1011203
photograph sculpture,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/51,/2058401/_providedCHO_c471508f_4ed7_ebbf_a826_0f6411ed798f,http://images.memorix.nl/dag/thumb/large/acd93eb5-fada-428b-0530-abb925f5a192.jpg,http://data.europeana.eu/item/2058401/_providedCHO_c471508f_4ed7_ebbf_a826_0f6411ed798f
photograph,http://data.europeana.eu/concept/base/48,/188/item_4HIZ5LR7MO3T2TCEEPDLTOJVFEZGNSCT,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0766543.jpg,http://data.europeana.eu/item/188/item_4HIZ5LR7MO3T2TCEEPDLTOJVFEZGNSCT
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/916109/smm_sm_photo_Fo225304,http://mm.dimu.org/image/022uM2jn38Gt?dimension=1200x1200,http://data.europeana.eu/item/916109/smm_sm_photo_Fo225304
postcard,http://data.europeana.eu/concept/base/50,/401/item_OYVHFQOMHGOQOIAPH72AHWK5UFHG3UPZ,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=13618474-85f4-4b5b-b33f-f5da164cfa04,http://data.europeana.eu/item/401/item_OYVHFQOMHGOQOIAPH72AHWK5UFHG3UPZ
postcard sculpture,http://data.europeana.eu/concept/base/50 http://data.europeana.eu/concept/base/51,/401/item_77TVM536JQY2ER2EGUCAOTX4CAWGONZJ,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=98376c7f-4a6d-49dd-a987-137a663c7b50,http://data.europeana.eu/item/401/item_77TVM536JQY2ER2EGUCAOTX4CAWGONZJ
postcard,http://data.europeana.eu/concept/base/50,/09403/o_gm_3546_CHO,http://gams.uni-graz.at/iiif/o:gm.3546/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_3546_CHO
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/91698/sm_photo_SuM_foto030387,https://mm.dimu.org/image/03348wf46vcW?dimension=1200x1200,http://data.europeana.eu/item/91698/sm_photo_SuM_foto030387
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/09403/o_gm_736_CHO,http://gams.uni-graz.at/iiif/o:gm.736/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_736_CHO
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/2048429/item_IVZ5HK3GZFVIYAPM52K6BOC5S7N53ZJU,http://resources.digicult-museen.net/dam/provided_image/m57d2fc00253de,http://data.europeana.eu/item/2048429/item_IVZ5HK3GZFVIYAPM52K6BOC5S7N53ZJU
postcard,http://data.europeana.eu/concept/base/50,/401/item_DYUP7JV3EE7AKYDYQ742OZQ3P3OCSTXO,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=6123465d-9f08-4ee9-82e1-82c3ea8ce880,http://data.europeana.eu/item/401/item_DYUP7JV3EE7AKYDYQ742OZQ3P3OCSTXO
postcard,http://data.europeana.eu/concept/base/50,/401/item_TTVXAVFHQWQQA545PGSQ4N2PYEOZUAJ6,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=583ae016-e570-4721-8e89-6f0d9454dab6,http://data.europeana.eu/item/401/item_TTVXAVFHQWQQA545PGSQ4N2PYEOZUAJ6
postcard,http://data.europeana.eu/concept/base/50,/2021657/resource_document_museon_230699,https://cc.museon.nl/cc/imageproxy.ashx?server=localhost&port=17512&filename=images/Screen2/230699a.jpg,http://data.europeana.eu/item/2021657/resource_document_museon_230699
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/378/https___repozitorij_muo_hr__pr_i_id_54184,https://repozitorij.muo.hr/api/?semantic=resource&id=54184,http://data.europeana.eu/item/378/https___repozitorij_muo_hr__pr_i_id_54184
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/92085/5083,http://dom.lndb.lv/data/obj/file/18980,http://data.europeana.eu/item/92085/5083
photograph,http://data.europeana.eu/concept/base/48,/916105/bhm_photo_UMFA55582_0557,https://mm.dimu.org/image/032ynU6mscng?dimension=1200x1200,http://data.europeana.eu/item/916105/bhm_photo_UMFA55582_0557
drawing postcard,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/50,/401/item_7IYQR5VLHVBHDOBIR35HGVTPCS4MQTTP,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=759f018d-9a23-4a0d-8f9f-69588d88ec46,http://data.europeana.eu/item/401/item_7IYQR5VLHVBHDOBIR35HGVTPCS4MQTTP
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/09403/o_gm_1562_CHO,http://gams.uni-graz.at/iiif/o:gm.1562/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_1562_CHO
building photograph,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48,/916109/smm_sm_photo_Fo220680,http://mm.dimu.org/image/012uP2GRMnRp?dimension=1200x1200,http://data.europeana.eu/item/916109/smm_sm_photo_Fo220680
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/09403/o_gm_2901_CHO,http://gams.uni-graz.at/iiif/o:gm.2901/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_2901_CHO
postcard,http://data.europeana.eu/concept/base/50,/916109/smm_sm_photo_Fo195271,http://mm.dimu.org/image/012uN1bvp4Fq?dimension=1200x1200,http://data.europeana.eu/item/916109/smm_sm_photo_Fo195271
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/401/item_EQJMHW46YDMBHWKHW6PMBLPQDRK45I53,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=8dd0e25f-58e2-4843-8137-b493dba76c63,http://data.europeana.eu/item/401/item_EQJMHW46YDMBHWKHW6PMBLPQDRK45I53
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/91698/sm_photo_SuM_foto032944,https://mm.dimu.org/image/02349SK99mu2?dimension=1200x1200,http://data.europeana.eu/item/91698/sm_photo_SuM_foto032944
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/91698/sm_photo_SuM_foto030432,https://mm.dimu.org/image/03348wf74a5L?dimension=1200x1200,http://data.europeana.eu/item/91698/sm_photo_SuM_foto030432
postcard,http://data.europeana.eu/concept/base/50,/401/item_RGLDZ2DLHAHJXBPBCMWCCQWVBFDKYKSR,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=4b3147d6-38f2-4562-8626-5c997d54c3a4,http://data.europeana.eu/item/401/item_RGLDZ2DLHAHJXBPBCMWCCQWVBFDKYKSR
building photograph postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/2022608/BAR_A_70091_Ua_0001_135,http://mm.dimu.no/image/04RzfgoUbM?dimension=800x800,http://data.europeana.eu/item/2022608/BAR_A_70091_Ua_0001_135
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/91698/sm_photo_SuM_foto030495,https://mm.dimu.org/image/02348wf75Eja?dimension=1200x1200,http://data.europeana.eu/item/91698/sm_photo_SuM_foto030495
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/2021007/_SLSA_1270_SLSA_1270_34_foto_875,https://finnapi.sls.fi/accessfiles/kundkopior/slsa1270/slsa1270_34_0875.jpg,http://data.europeana.eu/item/2021007/_SLSA_1270_SLSA_1270_34_foto_875
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/09403/o_gm_2283_CHO,http://gams.uni-graz.at/iiif/o:gm.2283/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_2283_CHO
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/916106/vbg_photo_VMVK01908,http://mm.dimu.org/image/022ynU6xDBr6?dimension=1200x1200,http://data.europeana.eu/item/916106/vbg_photo_VMVK01908
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/916106/vbg_photo_VMVK02449,http://mm.dimu.org/image/0231wU1iHyaE?dimension=1200x1200,http://data.europeana.eu/item/916106/vbg_photo_VMVK02449
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/09403/o_gm_3661_CHO,http://gams.uni-graz.at/iiif/o:gm.3661/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_3661_CHO
postcard,http://data.europeana.eu/concept/base/50,/916109/smm_sm_photo_Fo216428,http://mm.dimu.org/image/032uM2jn1noc?dimension=1200x1200,http://data.europeana.eu/item/916109/smm_sm_photo_Fo216428
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/401/item_3HFW3CFB5WNDJIGN4NNEI6A2BF4S245Z,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=4aa656a4-0d0f-443d-a9b6-c597615a8593,http://data.europeana.eu/item/401/item_3HFW3CFB5WNDJIGN4NNEI6A2BF4S245Z
postcard,http://data.europeana.eu/concept/base/50,/916108/smm_mm_photo_DO14939_121,https://mm.dimu.org/image/042uKXR53J8n?dimension=1200x1200,http://data.europeana.eu/item/916108/smm_mm_photo_DO14939_121
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/91698/sm_photo_SuM_foto031866,https://mm.dimu.org/image/02348xDpiiFr?dimension=1200x1200,http://data.europeana.eu/item/91698/sm_photo_SuM_foto031866
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/92085/4974,http://dom.lndb.lv/data/obj/file/18514,http://data.europeana.eu/item/92085/4974
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/91698/sm_photo_SuM_foto031419,https://mm.dimu.org/image/02348x7FiEcm?dimension=1200x1200,http://data.europeana.eu/item/91698/sm_photo_SuM_foto031419
building photograph postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/916106/vbg_photo_VMVK01011,http://mm.dimu.org/image/0231yxRcCSPH?dimension=1200x1200,http://data.europeana.eu/item/916106/vbg_photo_VMVK01011
building photograph,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48,/401/item_BCMY47COLSOVZDJNJEVDMERORJU33WTP,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=9e3e11e9-3958-4645-b74b-ef9e7bb95a28,http://data.europeana.eu/item/401/item_BCMY47COLSOVZDJNJEVDMERORJU33WTP
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/2022608/BAR_A_70091_Ua_0005_035,http://mm.dimu.no/image/03Rzfjm7kV?dimension=800x800,http://data.europeana.eu/item/2022608/BAR_A_70091_Ua_0005_035
drawing postcard,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/50,/09403/o_gm_3692_CHO,http://gams.uni-graz.at/iiif/o:gm.3692/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_3692_CHO
building drawing postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/50,/916106/vbg_photo_VMVK01471,http://mm.dimu.org/image/032ymy78hvnZ?dimension=1200x1200,http://data.europeana.eu/item/916106/vbg_photo_VMVK01471
building painting postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/47 http://data.europeana.eu/concept/base/50,/916106/vbg_photo_VMVK00212,http://mm.dimu.org/image/022yjyodME6V?dimension=1200x1200,http://data.europeana.eu/item/916106/vbg_photo_VMVK00212
painting postcard,http://data.europeana.eu/concept/base/47 http://data.europeana.eu/concept/base/50,/916106/vbg_photo_VMVK00052,http://mm.dimu.org/image/032yjV2qweTG?dimension=1200x1200,http://data.europeana.eu/item/916106/vbg_photo_VMVK00052
postcard,http://data.europeana.eu/concept/base/50,/2021657/resource_document_museon_101105_f,https://cc.museon.nl/cc/imageproxy.ashx?server=localhost&port=17512&filename=images/geschiedenis/MUSE04_101105_002_01-vz.jpg,http://data.europeana.eu/item/2021657/resource_document_museon_101105_f
painting,http://data.europeana.eu/concept/base/47,/401/item_TV625HUF4CMCY7PLWH2QVNAQ2YK4RWPB,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=49eacf0e-86fa-4210-96de-145b434fb656,http://data.europeana.eu/item/401/item_TV625HUF4CMCY7PLWH2QVNAQ2YK4RWPB
painting postcard,http://data.europeana.eu/concept/base/47 http://data.europeana.eu/concept/base/50,/916106/vbg_photo_VMVK01234,http://mm.dimu.org/image/032ymV8CwT9y?dimension=1200x1200,http://data.europeana.eu/item/916106/vbg_photo_VMVK01234
postcard,http://data.europeana.eu/concept/base/50,/401/item_Z75XKUTBVK3RCRPYWMJLCIO5CNV52RWI,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=30439b06-cfd4-4dd3-bd54-84cc4aa2d48a,http://data.europeana.eu/item/401/item_Z75XKUTBVK3RCRPYWMJLCIO5CNV52RWI
painting postcard,http://data.europeana.eu/concept/base/47 http://data.europeana.eu/concept/base/50,/09403/o_gm_3566_CHO,http://gams.uni-graz.at/iiif/o:gm.3566/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_3566_CHO
building photograph postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/916106/vbg_photo_VMVK00333,http://mm.dimu.org/image/032ykUghX6te?dimension=1200x1200,http://data.europeana.eu/item/916106/vbg_photo_VMVK00333
photograph,http://data.europeana.eu/concept/base/48,/916109/smm_sm_photo_Fo211453,http://mm.dimu.org/image/042uM2dPQZE9?dimension=1200x1200,http://data.europeana.eu/item/916109/smm_sm_photo_Fo211453
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/92085/2890,http://dom.lndb.lv/data/obj/file/10415,http://data.europeana.eu/item/92085/2890
map painting postcard,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/47 http://data.europeana.eu/concept/base/50,/09403/o_gm_4171_CHO,http://gams.uni-graz.at/iiif/o:gm.4171/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_4171_CHO
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/92085/4715,http://dom.lndb.lv/data/obj/file/17403,http://data.europeana.eu/item/92085/4715
building painting,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/47,/09403/o_gm_7176_CHO,http://gams.uni-graz.at/iiif/o:gm.7176/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_7176_CHO
photograph,http://data.europeana.eu/concept/base/48,/916109/smm_sm_photo_Fo209067,http://mm.dimu.org/image/012uP1N9Z6yr?dimension=1200x1200,http://data.europeana.eu/item/916109/smm_sm_photo_Fo209067
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/09403/o_gm_5369_CHO,http://gams.uni-graz.at/iiif/o:gm.5369/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_5369_CHO
building photograph postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/401/item_OIHXDQVW3LNICTRZZV5TO6Q3Y5AIGNJA,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=9c8ffc67-866e-44dd-9e9f-20a79f18e669,http://data.europeana.eu/item/401/item_OIHXDQVW3LNICTRZZV5TO6Q3Y5AIGNJA
photograph,http://data.europeana.eu/concept/base/48,/09403/o_gm_8488_CHO,http://gams.uni-graz.at/iiif/o:gm.8488/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_8488_CHO
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/916105/bhm_photo_UMFA55582_1037,https://mm.dimu.org/image/022ynU6oKbnj?dimension=1200x1200,http://data.europeana.eu/item/916105/bhm_photo_UMFA55582_1037
postcard,http://data.europeana.eu/concept/base/50,/91698/sm_photo_SuM_foto032962,https://mm.dimu.org/image/02349SKAajqr?dimension=1200x1200,http://data.europeana.eu/item/91698/sm_photo_SuM_foto032962
postcard,http://data.europeana.eu/concept/base/50,/09403/o_gm_3639_CHO,http://gams.uni-graz.at/iiif/o:gm.3639/RECTO/full/full/0/default.jpg,http://data.europeana.eu/item/09403/o_gm_3639_CHO
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,/154/S_JVM_photo_JvmKCAC01170,http://mm.dimu.org/image/0231yTYCm42X?dimension=1200x1200,http://data.europeana.eu/item/154/S_JVM_photo_JvmKCAC01170
building photograph postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/916106/vbg_photo_VMVK01964,http://mm.dimu.org/image/032ynTzCq8G5?dimension=1200x1200,http://data.europeana.eu/item/916106/vbg_photo_VMVK01964
photograph postcard,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/50,/916106/vbg_photo_VMVK00086,http://mm.dimu.org/image/022yjyaVKvMC?dimension=1200x1200,http://data.europeana.eu/item/916106/vbg_photo_VMVK00086
