category,URI,ID,URL
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_a5c17a9acd8941ca41d00d3998a3aee754b65deb,/2058612/PMRMaeyaert_a5c17a9acd8941ca41d00d3998a3aee754b65deb,https://upload.wikimedia.org/wikipedia/commons/5/5f/Madrid_E_PM_020546.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_9019118045eb2aa3c31700e887e32f76557a05a0,/2058612/PMRMaeyaert_9019118045eb2aa3c31700e887e32f76557a05a0,https://upload.wikimedia.org/wikipedia/commons/f/ff/PM_017689_E_Zamora.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_69842514c714438ef64ce96658950636a71929f0,/2058612/PMRMaeyaert_69842514c714438ef64ce96658950636a71929f0,https://upload.wikimedia.org/wikipedia/commons/d/db/Madrid_E_PM_020708.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_e7f902c32dca1613a1c22cbc38d0e68cc2e1a40c,/2058612/PMRMaeyaert_e7f902c32dca1613a1c22cbc38d0e68cc2e1a40c,https://upload.wikimedia.org/wikipedia/commons/f/fb/PM_073456_E_Burgos.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_b517f68ea07848608642bc284a4669098219b5e5,/2058612/PMRMaeyaert_b517f68ea07848608642bc284a4669098219b5e5,https://upload.wikimedia.org/wikipedia/commons/c/c2/PM_080462_E_El_Escorial_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_6bea88d74a6c38e052b0f6f095c96434081a09ac,/2058612/PMRMaeyaert_6bea88d74a6c38e052b0f6f095c96434081a09ac,https://upload.wikimedia.org/wikipedia/commons/8/8b/PM_080618_E_Aranjuez.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_eeb4d0dd43da201b5521eb4fa4105956bac49b35,/2058612/PMRMaeyaert_eeb4d0dd43da201b5521eb4fa4105956bac49b35,https://upload.wikimedia.org/wikipedia/commons/b/b4/PM_080892e_E_Madrid.jpg
tapestry,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_90887,/91608/SMVK_VKM_objekt_90887,http://collections.smvk.se/carlotta-vkm/web/image/zoom/2276738/bild-1921.06.0162.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_deed1edac5cb21d41b2a7290c8bfece72f942ac6,/2058612/PMRMaeyaert_deed1edac5cb21d41b2a7290c8bfece72f942ac6,https://upload.wikimedia.org/wikipedia/commons/c/c7/PM_080565_E_El_Escorial.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_99c843d2e15504c82abf4cc1123638d9e0999bd1,/2058612/PMRMaeyaert_99c843d2e15504c82abf4cc1123638d9e0999bd1,https://upload.wikimedia.org/wikipedia/commons/d/d4/PM_078616_E_Albarracin.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_935ee69a320160deac06951f14478ed3b41441f9,/2058612/PMRMaeyaert_935ee69a320160deac06951f14478ed3b41441f9,https://upload.wikimedia.org/wikipedia/commons/b/b1/PM_080635_E_El_Pardo.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_ebeeddb1ae456492b8a0f5068fa8ad81f0f0da03,/2058612/PMRMaeyaert_ebeeddb1ae456492b8a0f5068fa8ad81f0f0da03,https://upload.wikimedia.org/wikipedia/commons/9/90/PMa_TAM002_B_Tournai.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_79858cb0b545f51f922dee53c4e14e70f0dd125d,/2058612/PMRMaeyaert_79858cb0b545f51f922dee53c4e14e70f0dd125d,https://upload.wikimedia.org/wikipedia/commons/5/5f/Madrid_E_PM_020699.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_c996ff6698d34119fd4751cbc1309d0fe3f4fe85,/2058612/PMRMaeyaert_c996ff6698d34119fd4751cbc1309d0fe3f4fe85,https://upload.wikimedia.org/wikipedia/commons/a/ae/PM_081167c_E_La_Granja_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_bb0cec0ecf50b75698b8cb1cda57a425c68a7959,/2058612/PMRMaeyaert_bb0cec0ecf50b75698b8cb1cda57a425c68a7959,https://upload.wikimedia.org/wikipedia/commons/9/99/PM_080676_E_El_Pardo.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_3ee37a96f76f8eaa241884f26ad1d7efce8aac2a,/2058612/PMRMaeyaert_3ee37a96f76f8eaa241884f26ad1d7efce8aac2a,https://upload.wikimedia.org/wikipedia/commons/0/09/Madrid_E_PM_020741.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_552eb79fc074d6f43d7ab00789560d4048d86922,/2058612/PMRMaeyaert_552eb79fc074d6f43d7ab00789560d4048d86922,https://upload.wikimedia.org/wikipedia/commons/3/39/PM_080881_E_Madrid_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_dca9b2de787781b0e4c19ffd1fe355a55232ff19,/2058612/PMRMaeyaert_dca9b2de787781b0e4c19ffd1fe355a55232ff19,https://upload.wikimedia.org/wikipedia/commons/a/ae/PM_071052_E_Zamora_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_9ae145a84b975f33c03cb076872206c38504b496,/2058612/PMRMaeyaert_9ae145a84b975f33c03cb076872206c38504b496,https://upload.wikimedia.org/wikipedia/commons/b/b2/PM_078484_E_Albarracin_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_c92728c431d9325352b78707e4cf1cf5aea6090f,/2058612/PMRMaeyaert_c92728c431d9325352b78707e4cf1cf5aea6090f,https://upload.wikimedia.org/wikipedia/commons/2/20/PM_073486_E_Zamora.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_604f2f4bb3e0d6be621c9d032c98e833cb68bbf2,/2058612/PMRMaeyaert_604f2f4bb3e0d6be621c9d032c98e833cb68bbf2,https://upload.wikimedia.org/wikipedia/commons/2/2d/PM_098613_E_Pastrana.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_3c66f519d42272bfea4fd499eb381de673c9cab6,/2058612/PMRMaeyaert_3c66f519d42272bfea4fd499eb381de673c9cab6,https://upload.wikimedia.org/wikipedia/commons/b/b0/Madrid_E_PM_020462.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_9323361db83024f1746174905af508d0a6f7ca2f,/2058612/PMRMaeyaert_9323361db83024f1746174905af508d0a6f7ca2f,https://upload.wikimedia.org/wikipedia/commons/4/43/PM_074091_E_Burgos.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_779e1e9289f119579725c465abe1b6441eb1d778,/2058612/PMRMaeyaert_779e1e9289f119579725c465abe1b6441eb1d778,https://upload.wikimedia.org/wikipedia/commons/2/28/PM_080898_E_Madrid.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_1a671f4ad78eec029c18eec9de63719c0cf703c9,/2058612/PMRMaeyaert_1a671f4ad78eec029c18eec9de63719c0cf703c9,https://upload.wikimedia.org/wikipedia/commons/2/24/PM_071291_E_Oncala_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_469a89e8dca284bf36831157ff2b188d12a53854,/2058612/PMRMaeyaert_469a89e8dca284bf36831157ff2b188d12a53854,https://upload.wikimedia.org/wikipedia/commons/8/80/Madrid_E_PM_020588.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_87b0873776fc3fe16161769d077e2cc2018d61be,/2058612/PMRMaeyaert_87b0873776fc3fe16161769d077e2cc2018d61be,https://upload.wikimedia.org/wikipedia/commons/4/40/PM_080975_E_La_Granja_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_57500a62392df7eec8819fc499dfc61c834d8766,/2058612/PMRMaeyaert_57500a62392df7eec8819fc499dfc61c834d8766,https://upload.wikimedia.org/wikipedia/commons/0/06/PM_080993p_E_La_Granja.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_dca9b2de787781b0e4c19ffd1fe355a55232ff19,/2058612/PMRMaeyaert_dca9b2de787781b0e4c19ffd1fe355a55232ff19,https://upload.wikimedia.org/wikipedia/commons/a/ae/PM_071052_E_Zamora_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_aca84fd07ac6007b02511ac8c28abc15958f62ef,/2058612/PMRMaeyaert_aca84fd07ac6007b02511ac8c28abc15958f62ef,https://upload.wikimedia.org/wikipedia/commons/7/7d/PM_071154_E_Palencia_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_c8ed21325ae4a8312c83a74009deafa3df987055,/2058612/PMRMaeyaert_c8ed21325ae4a8312c83a74009deafa3df987055,https://upload.wikimedia.org/wikipedia/commons/e/e2/PM_081213_E_La_Granja.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_4a693c3c7cf8069ddc2599f913e1295c22432a36,/2058612/PMRMaeyaert_4a693c3c7cf8069ddc2599f913e1295c22432a36,https://upload.wikimedia.org/wikipedia/commons/a/ad/PM_056450b_B_Halle.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_1c4c9e230e61c6decfe054fa52e97aea6099bed3,/2058612/PMRMaeyaert_1c4c9e230e61c6decfe054fa52e97aea6099bed3,https://upload.wikimedia.org/wikipedia/commons/6/6d/PM_080475b_E_El_Escorial.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_dd7c01de714763e87005a767922e016b1c8c224b,/2058612/PMRMaeyaert_dd7c01de714763e87005a767922e016b1c8c224b,https://upload.wikimedia.org/wikipedia/commons/7/73/PM_080900_E_Madrid.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_5dab8b025f6b4c6d67c1808b59fd555a7add113b,/2058612/PMRMaeyaert_5dab8b025f6b4c6d67c1808b59fd555a7add113b,https://upload.wikimedia.org/wikipedia/commons/7/7e/PM_056451_B_Halle.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_e7e64d96d94e12746b84d1fe3c71593c4fe17712,/2058612/PMRMaeyaert_e7e64d96d94e12746b84d1fe3c71593c4fe17712,https://upload.wikimedia.org/wikipedia/commons/1/1a/PM_080523_E_El_Escorial.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_8850bc4d3c050b33661e675d69ae03b0b2d063d2,/2058612/PMRMaeyaert_8850bc4d3c050b33661e675d69ae03b0b2d063d2,https://upload.wikimedia.org/wikipedia/commons/2/2d/PM_080590_E_Aranjuez_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_3950a1fa44e307ba4faaf111bd1e950bf8410962,/2058612/PMRMaeyaert_3950a1fa44e307ba4faaf111bd1e950bf8410962,https://upload.wikimedia.org/wikipedia/commons/2/25/PM_080918_E_Madrid_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_e7e64d96d94e12746b84d1fe3c71593c4fe17712,/2058612/PMRMaeyaert_e7e64d96d94e12746b84d1fe3c71593c4fe17712,https://upload.wikimedia.org/wikipedia/commons/1/1a/PM_080523_E_El_Escorial.jpg
tapestry,http://data.europeana.eu/item/90402/BK_KOG_1_A_2,/90402/BK_KOG_1_A_2,https://lh3.googleusercontent.com/lAQHgc3PBjdSzFmsbRiD6qLtqcHUXRn5aPQQTTBsm_1ysUFXEnrfkVHEj76w2Rz82wA6MXdI9CBTROIflb3RuJKc5Hk=s0
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_816d8b64ba159fa5fba2a244ad188c19cd6bb1e7,/2058612/PMRMaeyaert_816d8b64ba159fa5fba2a244ad188c19cd6bb1e7,https://upload.wikimedia.org/wikipedia/commons/8/87/Lleida_E_PM_012954.jpg
tapestry,http://data.europeana.eu/item/90402/BK_1959_41_C,/90402/BK_1959_41_C,https://lh6.ggpht.com/Wk4XNUyadWRaTb0oj6CPTPRAKvOXUgwY-p8sWqZEP-pVkHa-dwvNqj9G2r_13qL2eF4CXe4cqUC7YP5f0aXOs9Xc6XU=s0
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_e00020e5267a4d2672ddbd1992de81acf708b6e1,/2058612/PMRMaeyaert_e00020e5267a4d2672ddbd1992de81acf708b6e1,https://upload.wikimedia.org/wikipedia/commons/4/4b/PM_080601_E_Aranjuez.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_0d8e1c71d3180845764fb27927697688b34a8ed8,/2058612/PMRMaeyaert_0d8e1c71d3180845764fb27927697688b34a8ed8,https://upload.wikimedia.org/wikipedia/commons/6/63/PM_097574_E_Pastrana.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_4c704b9df26e3ffc65814ce9afc81548328a4ba4,/2058612/PMRMaeyaert_4c704b9df26e3ffc65814ce9afc81548328a4ba4,https://upload.wikimedia.org/wikipedia/commons/0/02/PM_083057_B_Oudenaarde.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_4e850a672e2e47e84a9228b9cce1cb4942e4b01a,/2058612/PMRMaeyaert_4e850a672e2e47e84a9228b9cce1cb4942e4b01a,https://upload.wikimedia.org/wikipedia/commons/0/0c/Madrid_E_PM_020504.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_79858cb0b545f51f922dee53c4e14e70f0dd125d,/2058612/PMRMaeyaert_79858cb0b545f51f922dee53c4e14e70f0dd125d,https://upload.wikimedia.org/wikipedia/commons/5/5f/Madrid_E_PM_020699.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_8e511568087227ca7bdfaf14cd3df9eccc7c2bae,/2058612/PMRMaeyaert_8e511568087227ca7bdfaf14cd3df9eccc7c2bae,https://upload.wikimedia.org/wikipedia/commons/6/66/PM_071018_E_Zamora_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_e36b6c8865a134b420db4592abe17927f6bf2d5e,/2058612/PMRMaeyaert_e36b6c8865a134b420db4592abe17927f6bf2d5e,https://upload.wikimedia.org/wikipedia/commons/5/51/PM_081227t_E_La_Granja.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_d74de957e53c2782d66919634cf3a242f3a243a5,/2058612/PMRMaeyaert_d74de957e53c2782d66919634cf3a242f3a243a5,https://upload.wikimedia.org/wikipedia/commons/e/eb/PM_081227k_E_La_Granja.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_6322adf40876d05085b763af123edd7f8ebf9a92,/2058612/PMRMaeyaert_6322adf40876d05085b763af123edd7f8ebf9a92,https://upload.wikimedia.org/wikipedia/commons/a/a3/Madrid_E_PM_020687.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_701db994cdcbac836105c8b4be4c8c55c54c8cde,/2058612/PMRMaeyaert_701db994cdcbac836105c8b4be4c8c55c54c8cde,https://upload.wikimedia.org/wikipedia/commons/a/a8/PM_071319_E_Oncala_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_34796e98ad0c4e61bf90c53603ad6face5354687,/2058612/PMRMaeyaert_34796e98ad0c4e61bf90c53603ad6face5354687,https://upload.wikimedia.org/wikipedia/commons/f/f3/PM_080478_E_El_Escorial_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_8f2e0bac17201b8b93111d4a2ee689c328fb889e,/2058612/PMRMaeyaert_8f2e0bac17201b8b93111d4a2ee689c328fb889e,https://upload.wikimedia.org/wikipedia/commons/9/92/PM_080779e_E_Madrid_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_7173e5d9739092b58d4b02cc0914fdda7d15a240,/2058612/PMRMaeyaert_7173e5d9739092b58d4b02cc0914fdda7d15a240,https://upload.wikimedia.org/wikipedia/commons/8/8b/PM_080681_E_El_Pardo.jpg
tapestry,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_24052,/91608/SMVK_VKM_objekt_24052,http://collections.smvk.se/carlotta-vkm/web/image/zoom/2276713/bild-1921.06.0147.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_7b2efdc8c9ccc188e7872cfde94e5ed578378023,/2058612/PMRMaeyaert_7b2efdc8c9ccc188e7872cfde94e5ed578378023,https://upload.wikimedia.org/wikipedia/commons/4/41/PM_097614_E_Pastrana.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_c5dbf5213f20103eaad00dcf874eead673358ef3,/2058612/PMRMaeyaert_c5dbf5213f20103eaad00dcf874eead673358ef3,https://upload.wikimedia.org/wikipedia/commons/e/e7/PM_071011_E_Zamora.jpg
tapestry,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_202C1DA53D2B49718D74372ADF1D3E01,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_202C1DA53D2B49718D74372ADF1D3E01,http://clasate.cimec.ro/medium/ARD_6902500_256-59.jpg
tapestry,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_8DEB4447293D4152A951EEBA8504DABF,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_8DEB4447293D4152A951EEBA8504DABF,http://clasate.cimec.ro/medium/ARD_7300200_1-128.jpg
tapestry,http://data.europeana.eu/item/90402/BK_1959_41_A,/90402/BK_1959_41_A,https://lh3.googleusercontent.com/F-xJKAtZV3mrIKYcrlM1mw5XiiECo1QDTC-B7ro9Ge-O5AnVxr_lcSBrnFV0NoFULA_heSOy8Uze07vqnh5heO5Jr2A=s0
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_757bf7a1176202a9a50feb5e84f7ae7ada32ac1b,/2058612/PMRMaeyaert_757bf7a1176202a9a50feb5e84f7ae7ada32ac1b,https://upload.wikimedia.org/wikipedia/commons/5/53/PM_081171_E_La_Granja_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_c4427637e99b8ca6e8ba01ecbec454ae957418c7,/2058612/PMRMaeyaert_c4427637e99b8ca6e8ba01ecbec454ae957418c7,https://upload.wikimedia.org/wikipedia/commons/d/dc/PM_097597_E_Pastrana.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_7bc3a99474f420c9898a301adb05b2a9a3321d5e,/2058612/PMRMaeyaert_7bc3a99474f420c9898a301adb05b2a9a3321d5e,https://upload.wikimedia.org/wikipedia/commons/7/75/PM_125261_B_Oudenaarde.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_a8cf7ebe72375f0db49e034adb1ed85093e996eb,/2058612/PMRMaeyaert_a8cf7ebe72375f0db49e034adb1ed85093e996eb,https://upload.wikimedia.org/wikipedia/commons/8/85/Madrid_E_PM_020514.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_4e850a672e2e47e84a9228b9cce1cb4942e4b01a,/2058612/PMRMaeyaert_4e850a672e2e47e84a9228b9cce1cb4942e4b01a,https://upload.wikimedia.org/wikipedia/commons/0/0c/Madrid_E_PM_020504.jpg
tapestry,http://data.europeana.eu/item/916105/bhm_photo_UMFA54684_0108,/916105/bhm_photo_UMFA54684_0108,https://mm.dimu.org/image/032waVoF5sQz?dimension=1200x1200
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_1535f4b42a766bb6f85aa1cb200154ad6df29562,/2058612/PMRMaeyaert_1535f4b42a766bb6f85aa1cb200154ad6df29562,https://upload.wikimedia.org/wikipedia/commons/9/9b/PM_080876b_E_Madrid.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_8b6605b16d9de0e5cd990d23188791cc346b0363,/2058612/PMRMaeyaert_8b6605b16d9de0e5cd990d23188791cc346b0363,https://upload.wikimedia.org/wikipedia/commons/5/5f/PM_093921_F_Angers.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_9dee97e69db0e30b1434c41187a2b868097922b1,/2058612/PMRMaeyaert_9dee97e69db0e30b1434c41187a2b868097922b1,https://upload.wikimedia.org/wikipedia/commons/e/e2/PM_082968_B_Oudenaarde.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_1e1ad7908467ea10d1be2075412fabd1d8615a9d,/2058612/PMRMaeyaert_1e1ad7908467ea10d1be2075412fabd1d8615a9d,https://upload.wikimedia.org/wikipedia/commons/8/85/PM_080632_E_El_Pardo_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_06aefc531665811eaeb1205a5051f37c21b2e5da,/2058612/PMRMaeyaert_06aefc531665811eaeb1205a5051f37c21b2e5da,https://upload.wikimedia.org/wikipedia/commons/e/e9/Madrid_E_PM_020436.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_3baeaf93f2e53ceb486e3ba563ad2fce0c4132ee,/2058612/PMRMaeyaert_3baeaf93f2e53ceb486e3ba563ad2fce0c4132ee,https://upload.wikimedia.org/wikipedia/commons/4/40/Palencia_E_PM_017634.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_3311b06500f0e9f88859419b1fa7ebf7c6bce4fd,/2058612/PMRMaeyaert_3311b06500f0e9f88859419b1fa7ebf7c6bce4fd,https://upload.wikimedia.org/wikipedia/commons/5/50/PM_087282c_B_Tournai.jpg
tapestry,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_22864,/91608/SMVK_VKM_objekt_22864,http://collections.smvk.se/carlotta-vkm/web/image/zoom/2690402/1921.06.0039.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_45b1706cca08cf24bc1be22d5fcd5f6bead6891a,/2058612/PMRMaeyaert_45b1706cca08cf24bc1be22d5fcd5f6bead6891a,https://upload.wikimedia.org/wikipedia/commons/1/19/PM_080578_E_El_Escorial.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_1c11548092001eafc44b597f6156740cbbbff5b1,/2058612/PMRMaeyaert_1c11548092001eafc44b597f6156740cbbbff5b1,https://upload.wikimedia.org/wikipedia/commons/0/0d/PM_125287_B_Oudenaarde.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_4a693c3c7cf8069ddc2599f913e1295c22432a36,/2058612/PMRMaeyaert_4a693c3c7cf8069ddc2599f913e1295c22432a36,https://upload.wikimedia.org/wikipedia/commons/a/ad/PM_056450b_B_Halle.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_0b21beba0489457fa845fbf8dd3d60b53abba53f,/2058612/PMRMaeyaert_0b21beba0489457fa845fbf8dd3d60b53abba53f,https://upload.wikimedia.org/wikipedia/commons/e/e1/PM_081206d_E_La_Granja.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_002ef27a35194093953cc16c6b02e6ed7a520895,/2058612/PMRMaeyaert_002ef27a35194093953cc16c6b02e6ed7a520895,https://upload.wikimedia.org/wikipedia/commons/0/02/PM_080756b_E_Madrid.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_ee5641bc72c0c45bdd6960ff92ab1cb362431d4d,/2058612/PMRMaeyaert_ee5641bc72c0c45bdd6960ff92ab1cb362431d4d,https://upload.wikimedia.org/wikipedia/commons/5/51/PM_080583d_E_Aranjuez_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_1338f5b6338e18c7d0f16d19773507fe86758537,/2058612/PMRMaeyaert_1338f5b6338e18c7d0f16d19773507fe86758537,https://upload.wikimedia.org/wikipedia/commons/4/40/PM_081168m_E_La_Granja.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_65e9cc98c289addc1961ba2699ab4a91ed53ccfa,/2058612/PMRMaeyaert_65e9cc98c289addc1961ba2699ab4a91ed53ccfa,https://upload.wikimedia.org/wikipedia/commons/1/1f/PM_087284e_B_Tournai.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_6ecad3f3014a0389a2fb18101cfeced4dea5b471,/2058612/PMRMaeyaert_6ecad3f3014a0389a2fb18101cfeced4dea5b471,https://upload.wikimedia.org/wikipedia/commons/2/27/PM_071070_E_Zamora.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_c82b99fcaa130e5596e65d4631fd7fbb1e4bf605,/2058612/PMRMaeyaert_c82b99fcaa130e5596e65d4631fd7fbb1e4bf605,https://upload.wikimedia.org/wikipedia/commons/b/b6/PM_087282f_B_Tournai.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_4e850a672e2e47e84a9228b9cce1cb4942e4b01a,/2058612/PMRMaeyaert_4e850a672e2e47e84a9228b9cce1cb4942e4b01a,https://upload.wikimedia.org/wikipedia/commons/0/0c/Madrid_E_PM_020504.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_5221eecaeac04d3effd53a03e085e991e4d930a8,/2058612/PMRMaeyaert_5221eecaeac04d3effd53a03e085e991e4d930a8,https://upload.wikimedia.org/wikipedia/commons/8/8e/PM_080768b_E_Madrid_n.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_f9b3019417fbe6dd576e0fd6d6f8cf6e35653e76,/2058612/PMRMaeyaert_f9b3019417fbe6dd576e0fd6d6f8cf6e35653e76,https://upload.wikimedia.org/wikipedia/commons/1/14/PM_081171j_E_La_Granja.jpg
tapestry,http://data.europeana.eu/item/2058612/PMRMaeyaert_33b387e3112b9504a44e41625ae8d070e47c3406,/2058612/PMRMaeyaert_33b387e3112b9504a44e41625ae8d070e47c3406,https://upload.wikimedia.org/wikipedia/commons/e/ee/PM_080474_E_El_Escorial_n.jpg
textile,http://data.europeana.eu/item/91668/GSM_objekt_1252515,/91668/GSM_objekt_1252515,https://samlingar.goteborgsstadsmuseum.se/carlotta/web/image/zoom/1252531/GSM_980171.bild1.jpg
textile,http://data.europeana.eu/item/916106/vbg_object_VM21883_1,/916106/vbg_object_VM21883_1,http://mm.dimu.org/image/0231wTSsGa5K?dimension=1200x1200
textile,http://data.europeana.eu/item/916106/vbg_object_VM20588_a_b,/916106/vbg_object_VM20588_a_b,http://mm.dimu.org/image/022uLWxP8GoK?dimension=1200x1200
textile,http://data.europeana.eu/item/91668/GSM_objekt_51317,/91668/GSM_objekt_51317,https://samlingar.goteborgsstadsmuseum.se/carlotta/web/image/zoom/330995/H_6508.jpg
textile,http://data.europeana.eu/item/2022608/OMU_TM_01345,/2022608/OMU_TM_01345,http://mm.dimu.no/image/022sAXjNYB77?dimension=800x800
textile,http://data.europeana.eu/item/916106/vbg_object_VM29378,/916106/vbg_object_VM29378,http://mm.dimu.org/image/0331yxY5HJko?dimension=1200x1200
textile,http://data.europeana.eu/item/347/hs_photo_HSZ77_07269,/347/hs_photo_HSZ77_07269,https://mm.dimu.org/image/0231wTSvCsgr?dimension=1200x1200
textile,http://data.europeana.eu/item/2022608/NFM_NFM_1993_00592,/2022608/NFM_NFM_1993_00592,http://mm.dimu.no/image/042uL2dsjd1v?dimension=800x800
textile,http://data.europeana.eu/item/472/https___www_esbirky_cz_detail_9965786,/472/https___www_esbirky_cz_detail_9965786,https://www.esbirky.cz/img.php?id=9965801
textile,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_68141,/91608/SMVK_VKM_objekt_68141,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1241735/image.jpg
textile,http://data.europeana.eu/item/916123/SLM_item_303770,/916123/SLM_item_303770,https://sokisamlingar.sormlandsmuseum.se/files/original/e60b977adf3f037d1608d5eb8e8e8e85.JPG
textile,http://data.europeana.eu/item/916108/smm_mm_object_MM17093,/916108/smm_mm_object_MM17093,https://mm.dimu.org/image/022uKXByze9C?dimension=1200x1200
