category,skos_concept,URI,ID,URL,Unnamed: 5,Unnamed: 6,Unnamed: 7
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/323/S_BL_photo_BLPEBA000060,/323/S_BL_photo_BLPEBA000060,https://mm.dimu.org/image/032yjVUzYyA4?dimension=1200x1200,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2022022/11088_081A8743_BAF3_49ED_A3B4_9B9E3A85D087,/2022022/11088_081A8743_BAF3_49ED_A3B4_9B9E3A85D087,http://hdl.handle.net/11088/E8EF3F86-C92A-4FE4-9406-15FF1D20CD6F?locatt=view:level2,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2048017/Athena_Plus_ProvidedCHO_Pictures_bank_eu__ICIMSS__51790,/2048017/Athena_Plus_ProvidedCHO_Pictures_bank_eu__ICIMSS__51790,http://www.pictures-bank.eu/pokazobrazek.php?fileno=51790&a=1,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2048017/Athena_Plus_ProvidedCHO_Pictures_bank_eu__ICIMSS__16245,/2048017/Athena_Plus_ProvidedCHO_Pictures_bank_eu__ICIMSS__16245,http://www.pictures-bank.eu/pokazobrazek.php?fileno=16245&a=1,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/76/jlm_item_314720,/76/jlm_item_314720,https://jlm.kulturhotell.se/files/original/f58ae857cb3ce679305fc9ef9b68136b.JPG,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2024904/https___www_topfoto_co_uk_asset_3034203,/2024904/https___www_topfoto_co_uk_asset_3034203,https://www.topfoto.co.uk/Europeana/Photography18391939/EU027522.jpg,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2022608/ROM_81743,/2022608/ROM_81743,http://mm.dimu.no/image/04RWgwSvuH?dimension=800x800,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/0940431/_nnbZ68w,/0940431/_nnbZ68w,http://rcin.org.pl/Content/9770/BI002_268_FOT_be-2_o.jpg,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/323/S_BL_photo_BLPEBA000121,/323/S_BL_photo_BLPEBA000121,https://mm.dimu.org/image/022yjVUzZJLN?dimension=1200x1200,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2022608/NIA_NIA_HIP_001_558,/2022608/NIA_NIA_HIP_001_558,http://mm.dimu.no/image/032wXVwZT6Cx?dimension=800x800,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2022608/ROM_R_Fot_03344_2,/2022608/ROM_R_Fot_03344_2,http://mm.dimu.no/image/01RznJocat?dimension=800x800,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2024904/https___www_topfoto_co_uk_asset_3035949,/2024904/https___www_topfoto_co_uk_asset_3035949,https://www.topfoto.co.uk/Europeana/Photography18391939/EU029278.jpg,,,
building drawing postcard,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2020741/object_DP_28266629,/2020741/object_DP_28266629,https://rsai.locloudhosting.net/files/original/19112f64889ff7ee8afa53ba14ef00de.jpg,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/323/S_BL_photo_BLPEBA000137,/323/S_BL_photo_BLPEBA000137,https://mm.dimu.org/image/022yjVUzZJV9?dimension=1200x1200,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2024908/photography_ProvidedCHO_Archivio_fotografico_Societ__Geografica_Italia_4100,/2024908/photography_ProvidedCHO_Archivio_fotografico_Societ__Geografica_Italia_4100,http://www.archiviofotografico.societageografica.it/MW/classes/userModules/sgi_master_dbase_8563/images/afsgi_fondo_storico_216_5_116.jpg,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/76/jlm_item_314488,/76/jlm_item_314488,https://jlm.kulturhotell.se/files/original/2a3fc2ed1249a0cf52346e181b7343a3.JPG,,,
building photograph,http://data.europeana.eu/concept/base/29,http://data.europeana.eu/item/2024904/https___www_topfoto_co_uk_asset_3036070,/2024904/https___www_topfoto_co_uk_asset_3036070,https://www.topfoto.co.uk/Europeana/Photography18391939/EU029397.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_13776___,/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_13776___,http://emp-web-22.zetcom.ch/eMuseumPlus?service=ImageAsset&module=collection&objectId=115189&viewType=detailView&resolution=superImageResolution,,,
ceramics photograph,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2022608/NF_NF_01091_134,/2022608/NF_NF_01091_134,http://mm.dimu.no/image/01VVBTVSo6?dimension=800x800,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50520005563,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50520005563,http://www.culture.gouv.fr/Wave/image/joconde/0556/m505209_0004628_p.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2022608/MH_SS_47450,/2022608/MH_SS_47450,http://mm.dimu.no/image/0177e9QhM?dimension=800x800,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_13158___,/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_13158___,http://emp-web-22.zetcom.ch/eMuseumPlus?service=ImageAsset&module=collection&objectId=118566&viewType=detailView&resolution=superImageResolution,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50120002859,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50120002859,http://www.culture.gouv.fr/Wave/image/joconde/0325/m501203_0003425_p.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_M5019000326,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_M5019000326,http://www.culture.gouv.fr/Wave/image/joconde/eth/0009/m501909_00cn18400_p.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2020707/https___arachne_dainst_org_entity_4634216,/2020707/https___arachne_dainst_org_entity_4634216,https://arachne.dainst.org/data/image/5403146,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_28838___,/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_28838___,http://emp-web-22.zetcom.ch/eMuseumPlus?service=ImageAsset&module=collection&objectId=152736&viewType=detailView&resolution=superImageResolution,,,
ceramics photograph,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20473250,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20473250,http://www.bildindex.de/bilder/d/mi00103b03,,,
ceramics drawing,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2020707/https___arachne_dainst_org_entity_1188190,/2020707/https___arachne_dainst_org_entity_1188190,https://arachne.dainst.org/data/image/488624,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2022608/SM_SM_013129,/2022608/SM_SM_013129,http://mm.dimu.no/image/02TzCJgpnU?dimension=800x800,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_10845___,/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_10845___,http://emp-web-22.zetcom.ch/eMuseumPlus?service=ImageAsset&module=collection&objectId=110636&viewType=detailView&resolution=superImageResolution,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_14098___,/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_14098___,http://emp-web-22.zetcom.ch/eMuseumPlus?service=ImageAsset&module=collection&objectId=115367&viewType=detailView&resolution=superImageResolution,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/15514/WI_1130,/15514/WI_1130,https://sammlung.mak.at/img/1200x1200/publikationsbilder/wi-1130_1.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_8998___,/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_8998___,http://emp-web-22.zetcom.ch/eMuseumPlus?service=ImageAsset&module=collection&objectId=107735&viewType=detailView&resolution=superImageResolution,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50160001197,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50160001197,http://www.culture.gouv.fr/Wave/image/joconde/0073/m501603_03ce12602_p.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2048011/work_21518,/2048011/work_21518,http://194.242.241.163/fedora/objects/work:21518/datastreams/MM134115/content,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/366/item_YAUVJG6ZZNFNG4BXWW7EZL26527JGHD7,/366/item_YAUVJG6ZZNFNG4BXWW7EZL26527JGHD7,http://fotothek.biblhertz.it/bh/320px/bhpd40168.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2026110/Partage_Plus_ProvidedCHO_Museum_of_Applied_Arts__Budapest_8657,/2026110/Partage_Plus_ProvidedCHO_Museum_of_Applied_Arts__Budapest_8657,http://gyujtemeny.imm.hu/web/kozep/1376_JI_DSC2074.jpg,,,
ceramics sculpture,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2048011/work_21467,/2048011/work_21467,http://194.242.241.163/fedora/objects/work:21467/datastreams/MM133987/content,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2022608/MH_B_UB_01438,/2022608/MH_B_UB_01438,http://mm.dimu.no/image/0377o1fSP?dimension=800x800,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2020707/https___arachne_dainst_org_entity_1195172,/2020707/https___arachne_dainst_org_entity_1195172,https://arachne.dainst.org/data/image/539091,,,
ceramics sculpture photograph,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20442837,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20442837,http://www.bildindex.de/bilder/d/mi03994f09,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_4772___,/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NMGu_4772___,http://emp-web-22.zetcom.ch/eMuseumPlus?service=ImageAsset&module=collection&objectId=114838&viewType=detailView&resolution=superImageResolution,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/02030/MatrizNet_Objectos_ObjectosConsultar_aspx_IdReg_1009324,/02030/MatrizNet_Objectos_ObjectosConsultar_aspx_IdReg_1009324,http://www.matriznet.dgpc.pt/MatrizNet/CommonServices/ThumbnailDownloader.axd?IdReg=1009324&TipoReg=1&ThumbnailType=2,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Museu_d_Arqueologia_de_Catalunya__http___hdl_handle_net_10687_52153,/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Museu_d_Arqueologia_de_Catalunya__http___hdl_handle_net_10687_52153,http://calaix.gencat.cat/bitstream/handle/10687/52153/MAC-CA935.jpg.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Museu_d_Arqueologia_de_Catalunya__http___hdl_handle_net_10687_52156,/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Museu_d_Arqueologia_de_Catalunya__http___hdl_handle_net_10687_52156,http://calaix.gencat.cat/bitstream/handle/10687/52156/MAC-CA938.jpg.jpg,,,
ceramics sculpture,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/15514/KE_6810,/15514/KE_6810,https://sammlung.mak.at/img/1200x1200/publikationsbilder/ke-6810_1.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/09408/jetspeed_portal_browser_psml_docID_17484_secID_35481,/09408/jetspeed_portal_browser_psml_docID_17484_secID_35481,http://europeanalocal.bmk.hu/jetspeed/displayContent?docId=17484&secId=35481,,,
ceramics sculpture,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_M5019000337,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_M5019000337,http://www.culture.gouv.fr/Wave/image/joconde/eth/0009/m501909_99cn6331_p.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/09408/jetspeed_portal_browser_psml_docID_17229_secID_35226,/09408/jetspeed_portal_browser_psml_docID_17229_secID_35226,http://europeanalocal.bmk.hu/jetspeed/displayContent?docId=17229&secId=35226,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/366/item_4ZGAWD6KBO2O3K2PO7AA4N3XYCE34DQS,/366/item_4ZGAWD6KBO2O3K2PO7AA4N3XYCE34DQS,http://fotothek.biblhertz.it/bh/320px/bhpd40156.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2064114/Museu_ProvidedCHO_Digitales_Kunst__und_Kulturarchiv_D_sseldorf_426465,/2064114/Museu_ProvidedCHO_Digitales_Kunst__und_Kulturarchiv_D_sseldorf_426465,https://emuseum.duesseldorf.de/internal/media/dispatcher/180655/189640/resize:format=full,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Museu_d_Arqueologia_de_Catalunya__http___hdl_handle_net_10687_52118,/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Museu_d_Arqueologia_de_Catalunya__http___hdl_handle_net_10687_52118,http://calaix.gencat.cat/bitstream/handle/10687/52118/MAC-CA899.jpg.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2020707/https___arachne_dainst_org_entity_1132288,/2020707/https___arachne_dainst_org_entity_1132288,https://arachne.dainst.org/data/image/128529,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2064114/Museu_ProvidedCHO_Digitales_Kunst__und_Kulturarchiv_D_sseldorf_536390,/2064114/Museu_ProvidedCHO_Digitales_Kunst__und_Kulturarchiv_D_sseldorf_536390,https://emuseum.duesseldorf.de/internal/media/dispatcher/137736/145727/resize:format=full,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2064114/Museu_ProvidedCHO_Digitales_Kunst__und_Kulturarchiv_D_sseldorf_585756,/2064114/Museu_ProvidedCHO_Digitales_Kunst__und_Kulturarchiv_D_sseldorf_585756,https://emuseum.duesseldorf.de/internal/media/dispatcher/147769/155782/resize:format=full,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/15514/WI_140,/15514/WI_140,https://sammlung.mak.at/img/1200x1200/publikationsbilder/wi-140_1.jpg,,,
ceramics drawing,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2048011/18882,/2048011/18882,http://www.catalogo.umbriacultura.it/samira/thumbs//dvd/503000/502323-sml.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_M5019000296,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_M5019000296,http://www.culture.gouv.fr/Wave/image/joconde/eth/0009/m501909_00ce18334_p.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2022608/NTFG_ntfg_f_02021,/2022608/NTFG_ntfg_f_02021,http://mm.dimu.no/image/032uM1qXgRuQ?dimension=800x800,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/15514/KE_2593,/15514/KE_2593,https://sammlung.mak.at/img/1200x1200/publikationsbilder/ke-2593_1.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2020707/https___arachne_dainst_org_entity_1195691,/2020707/https___arachne_dainst_org_entity_1195691,https://arachne.dainst.org/data/image/533192,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_01720015012,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_01720015012,http://www.culture.gouv.fr/Wave/image/joconde/0581/m017209_0008797_p.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2064114/Museu_ProvidedCHO_Digitales_Kunst__und_Kulturarchiv_D_sseldorf_426658,/2064114/Museu_ProvidedCHO_Digitales_Kunst__und_Kulturarchiv_D_sseldorf_426658,https://emuseum.duesseldorf.de/internal/media/dispatcher/180687/189672/resize:format=full,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/15514/KE_4523,/15514/KE_4523,https://sammlung.mak.at/img/1200x1200/publikationsbilder/ke-4523_1.jpg,,,
ceramics photograph,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20571760,/2064137/Museu_ProvidedCHO_Bildarchiv_Foto_Marburg_obj20571760,http://www.bildindex.de/bilder/d/mi03930e10,,,
ceramics sculpture,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50160001265,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50160001265,http://www.culture.gouv.fr/Wave/image/joconde/0073/m501603_95de21034_p.jpg,,,
ceramics,http://data.europeana.eu/concept/base/31,http://data.europeana.eu/item/2064114/Museu_ProvidedCHO_Digitales_Kunst__und_Kulturarchiv_D_sseldorf_322245,/2064114/Museu_ProvidedCHO_Digitales_Kunst__und_Kulturarchiv_D_sseldorf_322245,https://emuseum.duesseldorf.de/internal/media/dispatcher/35642/35387/resize:format=full,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50410004915,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50410004915,http://www.culture.gouv.fr/Wave/image/joconde/0011/m504101_96de11453_p.jpg,,,
drawing building,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2022608/TEM_BKM_013274,/2022608/TEM_BKM_013274,http://mm.dimu.no/image/032uLXdSTM2E?dimension=800x800,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50440000556,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50440000556,http://www.culture.gouv.fr/Wave/image/joconde/0509/m504401_d-2051_p.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350146158,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350146158,http://www.culture.gouv.fr/Wave/image/joconde/0282/m503501_d0146158-000_p.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350007583,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350007583,http://www.culture.gouv.fr/Wave/image/joconde/0109/m503501_d0007583-000_p.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2021663/memorix_42043734_fb8f_11df_9e4d_523bc2e286e2,/2021663/memorix_42043734_fb8f_11df_9e4d_523bc2e286e2,https://images.memorix.nl/ranh/thumb/640x480/02828666-4d57-6160-b343-d6aa9c75a3b8.jpg,,,
drawing photograph,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350135165,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350135165,http://www.culture.gouv.fr/Wave/image/joconde/0299/m503501_d0135165-000_p.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50440001679,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50440001679,http://www.culture.gouv.fr/Wave/image/joconde/0510/m504401_d-3171_p.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350119307,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350119307,http://www.culture.gouv.fr/Wave/image/joconde/0218/m503501_d0119307-000_p.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/180/10622_AD503C6B_0A45_43E0_B8C9_5514C79DA4EC_cho,/180/10622_AD503C6B_0A45_43E0_B8C9_5514C79DA4EC_cho,http://hdl.handle.net/10622/30051002994587?locatt=view:level3,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350125835,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350125835,http://www.culture.gouv.fr/Wave/image/joconde/0253/m503501_d0125835-000_p.jpg,,,
drawing building,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2021663/memorix_611b2df8_fb8f_11df_9e4d_523bc2e286e2,/2021663/memorix_611b2df8_fb8f_11df_9e4d_523bc2e286e2,https://images.memorix.nl/ranh/thumb/640x480/27de8841-ce0a-217c-1caa-5684c5522972.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2048087/ProvidedCHO_Jersey_Heritage_SJA_0000_00079,/2048087/ProvidedCHO_Jersey_Heritage_SJA_0000_00079,http://catalogue.jerseyheritage.org/wp-content/plugins/adlib-interface/adlib-image.php?p=102&d=collect&i=1,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350112132,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350112132,http://www.culture.gouv.fr/Wave/image/joconde/0208/m503501_d0112132-000_p.jpg,,,
drawing building,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/15508/AZ10940,/15508/AZ10940,https://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=16001&filename=images/AZ10940.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350217703,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350217703,http://www.culture.gouv.fr/Wave/image/joconde/0157/m503501_d0217703-000_p.jpg,,,
drawing building,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2021663/memorix_38eb9cdc_fb8f_11df_9e4d_523bc2e286e2,/2021663/memorix_38eb9cdc_fb8f_11df_9e4d_523bc2e286e2,https://images.memorix.nl/ranh/thumb/640x480/d95eacb0-10c1-610a-c89b-c708a81f0d74.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50440002395,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50440002395,http://www.culture.gouv.fr/Wave/image/joconde/0512/m504401_d-3882_p.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350136059,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350136059,http://www.culture.gouv.fr/Wave/image/joconde/0213/m503501_d0136059-000_p.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_5142,/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_5142,http://www.liberty.beniculturali.it/getImage.php?id=18117&w=800&h=600&f=0&.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/180/10622_0E2628DF_DEF5_4138_A7E6_69FE75B89CA3_cho,/180/10622_0E2628DF_DEF5_4138_A7E6_69FE75B89CA3_cho,http://hdl.handle.net/10622/30051001248092?locatt=view:level3,,,
painting furniture,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/094041/_nn9znRx,/094041/_nn9znRx,http://cyfrowe.mnw.art.pl/Content/4042/129826.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350043370,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50350043370,http://www.culture.gouv.fr/Wave/image/joconde/0246/m503501_d0043370-000_p.jpg,,,
drawing furniture,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/03922/id_CD_5156_31,/03922/id_CD_5156_31,http://opac.lesartsdecoratifs.fr/sites/default/files/imagecache/zoom1/medias/f08c5731-c7bd-4916-b394-22cc68fa13f9-file.jpg,,,
drawing building,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/180/10622_2132AFFD_C1D0_4AD3_9F60_0FADD058221B_cho,/180/10622_2132AFFD_C1D0_4AD3_9F60_0FADD058221B_cho,http://hdl.handle.net/10622/30051000802766?locatt=view:level3,,,
