category,skos_concept,URI,ID,URL
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37747,/2022608/ROM_R_Fot_37747,http://mm.dimu.no/image/02S1EL1g54?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37615,/2022608/ROM_R_Fot_37615,http://mm.dimu.no/image/04S1EL1LMr?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38088,/2022608/ROM_R_Fot_38088,http://mm.dimu.no/image/01S1EL31YH?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_09742,/2022608/ROM_R_Fot_09742,http://mm.dimu.no/image/01RztmsUWi?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38064,/2022608/ROM_R_Fot_38064,http://mm.dimu.no/image/03S1EL31PP?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_04453,/2022608/ROM_R_Fot_04453,http://mm.dimu.no/image/03RzteSXp3?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39247,/2022608/ROM_R_Fot_39247,http://mm.dimu.no/image/02S1ENwy5B?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/SNM_KMb_1979_054_0047,/2022608/SNM_KMb_1979_054_0047,http://mm.dimu.no/image/022wazgSeMTE?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39262,/2022608/ROM_R_Fot_39262,http://mm.dimu.no/image/04S1ENwy9g?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37862,/2022608/ROM_R_Fot_37862,http://mm.dimu.no/image/04S1EL2LRW?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39175,/2022608/ROM_R_Fot_39175,http://mm.dimu.no/image/01S1ENwxYG?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37615,/2022608/ROM_R_Fot_37615,http://mm.dimu.no/image/04S1EL1LMr?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39209,/2022608/ROM_R_Fot_39209,http://mm.dimu.no/image/02S1ENwxma?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37838,/2022608/ROM_R_Fot_37838,http://mm.dimu.no/image/04S1EL21Ua?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38073,/2022608/ROM_R_Fot_38073,http://mm.dimu.no/image/01S1EL31Tn?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39370,/2022608/ROM_R_Fot_39370,http://mm.dimu.no/image/02S1ENxJhu?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38143,/2022608/ROM_R_Fot_38143,http://mm.dimu.no/image/04S1EL31zf?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_50135,/2022608/ROM_R_Fot_50135,http://mm.dimu.no/image/01S1LsZAsT?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/FMA_MABF_3714,/2022608/FMA_MABF_3714,http://mm.dimu.no/image/032sA2xiWBxX?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38050,/2022608/ROM_R_Fot_38050,http://mm.dimu.no/image/02S1EL2gWs?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39309,/2022608/ROM_R_Fot_39309,http://mm.dimu.no/image/03S1ENxJBA?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_09708,/2022608/ROM_R_Fot_09708,http://mm.dimu.no/image/04RztmsUHQ?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37706,/2022608/ROM_R_Fot_37706,http://mm.dimu.no/image/01S1EL1fmP?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/SNM_KMb_1993_014_0019,/2022608/SNM_KMb_1993_014_0019,http://mm.dimu.no/image/022wazo7bTV6?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38020,/2022608/ROM_R_Fot_38020,http://mm.dimu.no/image/03S1EL2gHd?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38216,/2022608/ROM_R_Fot_38216,http://mm.dimu.no/image/02S1EMTyiS?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_43284,/2022608/ROM_R_Fot_43284,http://mm.dimu.no/image/03S1EUsuyP?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_41090,/2022608/ROM_R_Fot_41090,http://mm.dimu.no/image/03S1EQUduM?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38117,/2022608/ROM_R_Fot_38117,http://mm.dimu.no/image/04S1EL31mV?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/FMA_MABF_2162,/2022608/FMA_MABF_2162,http://mm.dimu.no/image/012uNXVzg1qp?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39208,/2022608/ROM_R_Fot_39208,http://mm.dimu.no/image/01S1ENwxmZ?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38042,/2022608/ROM_R_Fot_38042,http://mm.dimu.no/image/02S1EL2gWj?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_41091,/2022608/ROM_R_Fot_41091,http://mm.dimu.no/image/03S1EQUduN?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_31369,/2022608/ROM_R_Fot_31369,http://mm.dimu.no/image/03S17us6Pr?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37682,/2022608/ROM_R_Fot_37682,http://mm.dimu.no/image/02S1EL1fcV?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_01969,/2022608/ROM_R_Fot_01969,http://mm.dimu.no/image/04RznEKJSi?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38251,/2022608/ROM_R_Fot_38251,http://mm.dimu.no/image/02S1EMTywk?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_33911,/2022608/ROM_R_Fot_33911,http://mm.dimu.no/image/02S17xrkfz?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38048,/2022608/ROM_R_Fot_38048,http://mm.dimu.no/image/04S1EL2gWq?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37704,/2022608/ROM_R_Fot_37704,http://mm.dimu.no/image/03S1EL1fmM?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38022,/2022608/ROM_R_Fot_38022,http://mm.dimu.no/image/03S1EL2gMu?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38047,/2022608/ROM_R_Fot_38047,http://mm.dimu.no/image/02S1EL2gWp?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39314,/2022608/ROM_R_Fot_39314,http://mm.dimu.no/image/04S1ENxJFV?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/SNM_KMb_1987_005_0987,/2022608/SNM_KMb_1987_005_0987,http://mm.dimu.no/image/022wazga6e5b?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37769,/2022608/ROM_R_Fot_37769,http://mm.dimu.no/image/02S1EL1zwi?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38096,/2022608/ROM_R_Fot_38096,http://mm.dimu.no/image/04S1EL31ce?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37724,/2022608/ROM_R_Fot_37724,http://mm.dimu.no/image/03S1EL1fvB?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38000,/2022608/ROM_R_Fot_38000,http://mm.dimu.no/image/04S1EL2g8o?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39168,/2022608/ROM_R_Fot_39168,http://mm.dimu.no/image/04S1EMX1H6?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38330,/2022608/ROM_R_Fot_38330,http://mm.dimu.no/image/04S1EMUKGq?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_09723,/2022608/ROM_R_Fot_09723,http://mm.dimu.no/image/03RztmsUMu?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_40773,/2022608/ROM_R_Fot_40773,http://mm.dimu.no/image/03S1EQTdm9?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37985,/2022608/ROM_R_Fot_37985,http://mm.dimu.no/image/01S1EL2g4J?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38324,/2022608/ROM_R_Fot_38324,http://mm.dimu.no/image/04S1EMUKGj?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_09734,/2022608/ROM_R_Fot_09734,http://mm.dimu.no/image/04RztmsUSL?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39201,/2022608/ROM_R_Fot_39201,http://mm.dimu.no/image/02S1ENwxhC?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38372,/2022608/ROM_R_Fot_38372,http://mm.dimu.no/image/03S1EMUeJK?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37659,/2022608/ROM_R_Fot_37659,http://mm.dimu.no/image/02S1EL1fPN?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38078,/2022608/ROM_R_Fot_38078,http://mm.dimu.no/image/03S1EL31Ts?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38206,/2022608/ROM_R_Fot_38206,http://mm.dimu.no/image/04S1EMTye2?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38282,/2022608/ROM_R_Fot_38282,http://mm.dimu.no/image/04S1EMUJto?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38098,/2022608/ROM_R_Fot_38098,http://mm.dimu.no/image/01S1EL31cg?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38421,/2022608/ROM_R_Fot_38421,http://mm.dimu.no/image/02S1EMUegN?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39214,/2022608/ROM_R_Fot_39214,http://mm.dimu.no/image/01S1ENwxqu?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_RAU_0001_00855,/2022608/ROM_RAU_0001_00855,http://mm.dimu.no/image/03S1EWQvb4?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/SNM_KMb_1989_017_0010,/2022608/SNM_KMb_1989_017_0010,http://mm.dimu.no/image/032wazo3BW9e?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/SNM_KMb_1989_017_0016,/2022608/SNM_KMb_1989_017_0016,http://mm.dimu.no/image/032wazo3BWJL?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38056,/2022608/ROM_R_Fot_38056,http://mm.dimu.no/image/01S1EL31K1?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37659,/2022608/ROM_R_Fot_37659,http://mm.dimu.no/image/02S1EL1fPN?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38122,/2022608/ROM_R_Fot_38122,http://mm.dimu.no/image/02S1EL31ma?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_42156,/2022608/ROM_R_Fot_42156,http://mm.dimu.no/image/03S1ERxxbF?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39376,/2022608/ROM_R_Fot_39376,http://mm.dimu.no/image/01S1ENxJi1?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_31400,/2022608/ROM_R_Fot_31400,http://mm.dimu.no/image/03S17us6d7?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_33278,/2022608/ROM_R_Fot_33278,http://mm.dimu.no/image/01S17wQ75z?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38048,/2022608/ROM_R_Fot_38048,http://mm.dimu.no/image/04S1EL2gWq?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39182,/2022608/ROM_R_Fot_39182,http://mm.dimu.no/image/04S1ENwxYP?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_43279,/2022608/ROM_R_Fot_43279,http://mm.dimu.no/image/01S1EUsuyJ?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38346,/2022608/ROM_R_Fot_38346,http://mm.dimu.no/image/03S1EMUKRb?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38044,/2022608/ROM_R_Fot_38044,http://mm.dimu.no/image/03S1EL2gWm?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39367,/2022608/ROM_R_Fot_39367,http://mm.dimu.no/image/04S1ENxJdc?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38122,/2022608/ROM_R_Fot_38122,http://mm.dimu.no/image/02S1EL31ma?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38056,/2022608/ROM_R_Fot_38056,http://mm.dimu.no/image/01S1EL31K1?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37753,/2022608/ROM_R_Fot_37753,http://mm.dimu.no/image/02S1EL1zsC?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37740,/2022608/ROM_R_Fot_37740,http://mm.dimu.no/image/01S1EL1g4w?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39384,/2022608/ROM_R_Fot_39384,http://mm.dimu.no/image/02S1ENxdWB?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37990,/2022608/ROM_R_Fot_37990,http://mm.dimu.no/image/01S1EL2g4P?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37656,/2022608/ROM_R_Fot_37656,http://mm.dimu.no/image/01S1EL1fPK?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39305,/2022608/ROM_R_Fot_39305,http://mm.dimu.no/image/04S1ENxJB6?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_33881,/2022608/ROM_R_Fot_33881,http://mm.dimu.no/image/01S17xrkSk?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39203,/2022608/ROM_R_Fot_39203,http://mm.dimu.no/image/02S1ENwxhE?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_31347,/2022608/ROM_R_Fot_31347,http://mm.dimu.no/image/03S17tS8yv?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38150,/2022608/ROM_R_Fot_38150,http://mm.dimu.no/image/01S1EL31zn?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_45788,/2022608/ROM_R_Fot_45788,http://mm.dimu.no/image/04RWTkSzh8?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39264,/2022608/ROM_R_Fot_39264,http://mm.dimu.no/image/01S1ENwy9i?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/VMI_VH_F000129,/2022608/VMI_VH_F000129,http://media31.dimu.no/media/image/VMI/VH.F000129/0?byIndex=true&height=800&width=800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_09733,/2022608/ROM_R_Fot_09733,http://mm.dimu.no/image/03RztmsUSK?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37732,/2022608/ROM_R_Fot_37732,http://mm.dimu.no/image/04S1EL1fzZ?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37769,/2022608/ROM_R_Fot_37769,http://mm.dimu.no/image/02S1EL1zwi?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39345,/2022608/ROM_R_Fot_39345,http://mm.dimu.no/image/01S1ENxJUk?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_31343,/2022608/ROM_R_Fot_31343,http://mm.dimu.no/image/04S17tS8yr?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38202,/2022608/ROM_R_Fot_38202,http://mm.dimu.no/image/04S1EMTyZi?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38121,/2022608/ROM_R_Fot_38121,http://mm.dimu.no/image/04S1EL31mZ?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38036,/2022608/ROM_R_Fot_38036,http://mm.dimu.no/image/03S1EL2gSP?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37782,/2022608/ROM_R_Fot_37782,http://mm.dimu.no/image/02S1EL216R?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38072,/2022608/ROM_R_Fot_38072,http://mm.dimu.no/image/03S1EL31Tm?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_31353,/2022608/ROM_R_Fot_31353,http://mm.dimu.no/image/01S17us6F6?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37635,/2022608/ROM_R_Fot_37635,http://mm.dimu.no/image/03S1EL1LWg?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38201,/2022608/ROM_R_Fot_38201,http://mm.dimu.no/image/04S1EMTyZh?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_38174,/2022608/ROM_R_Fot_38174,http://mm.dimu.no/image/01S1EMTyQk?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/SNM_KMb_1987_005_1229,/2022608/SNM_KMb_1987_005_1229,http://mm.dimu.no/image/022wazga7KRR?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37668,/2022608/ROM_R_Fot_37668,http://mm.dimu.no/image/04S1EL1fTm?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37679,/2022608/ROM_R_Fot_37679,http://mm.dimu.no/image/03S1EL1fYC?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_09698,/2022608/ROM_R_Fot_09698,http://mm.dimu.no/image/02Rztms9VD?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_37729,/2022608/ROM_R_Fot_37729,http://mm.dimu.no/image/03S1EL1fvG?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_39102,/2022608/ROM_R_Fot_39102,http://mm.dimu.no/image/03S1EMWzkG?dimension=800x800
building postcard,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/ROM_R_Fot_43303,/2022608/ROM_R_Fot_43303,http://mm.dimu.no/image/03S1EUsv8C?dimension=800x800
